12116873255186|0,0
12117947214448|0,0
12118948648108|0,0
12119949393876|0,0
12120949775741|0,0
12121950167133|0,0
12122950684472|0,0
12123951434016|0,0
12124952257882|0,0
12125952919196|0,0
12126953851834|0,0
12127954171379|0,0
12128954650746|0,0
12129955670360|0,0
12130956089607|0,0
12131956567496|0,0
12132956995279|841,6
12133957332374|1980,3
12134958570110|2964,3
12135958912694|1902,3
12136959874187|2829,3
12137960226693|2247,2
12138960601871|3320,8
12139960993118|1902,3
12140961392952|1954,2
12141961862664|2422,9
12142962258402|1689,3
12143962918543|3886,4
12144963592291|4210,2
12145964198121|3259,0
12146964608818|3395,6
12147964990625|3705,6
12148966580275|2028,8
12149967051690|3439,4
12150967439266|2547,0
12151967833865|3523,6
12152968914378|2492,3
12153969323948|4440,2
12154969649434|3821,8
12155969985704|3055,0
12156970339707|4708,3
12157970684395|3895,7
12158971370989|3911,3
12159971719614|2317,2
12160972076680|1894,3
12161972416269|1885,4
12162972859891|1635,3
12163973382170|2749,6
12164973763330|2756,9
12165974114869|3496,8
12166974623252|2801,6
12167974978485|116,0
12168975518418|101,9
12169975818947|144,0
12170976169521|188,9
12171976530492|188,9
12172976828877|179,9
12173977374254|229,9
12174977657455|223,9
12175977976556|223,9
12176978376710|199,9
12177978935596|274,8
12178980721861|228,6
12179981349778|241,8
12180982351103|198,8
12181982841065|204,9
12182983446504|246,9
12183983752659|220,9
12184984095777|255,9
12185984426083|209,9
12186984899983|256,9
12187985245643|248,9
12188985600815|233,9
12189985896638|246,9
12190986223425|235,9
12191986485306|215,9
12192986814746|230,9
12193987191168|234,9
12194987635363|223,9
12195987928422|228,9
12196988491037|257,9
12197989359300|229,8
12198989646740|234,9
12199990028672|262,9
12200990363216|246,9
12201990972457|195,9
12202991295185|260,9
12203991615842|240,9
12204991947799|227,9
12205992222115|260,9
12206992519781|44,0
12207993108047|0,0
12208993778381|0,0
12209994358670|0,0
12210994666758|0,0
12211995163226|0,0
12212995979054|0,0
12213996580504|0,0
12214996925967|0,0
12215997316914|0,0
12216997644757|0,0
12217997953744|0,0
12218998443015|0,0
12219999630439|0,0
12221005690568|0,0
12222006093234|0,0
12223006484725|0,0
12224006941283|0,0
12225007888411|0,0
12226008558989|0,0
12227008874120|0,0
12228009298175|0,0
12229009803576|0,0
12230010205304|0,0
12231010649612|0,0
12232011017926|0,0
12233011687156|0,0
12234012130656|0,0
12235012689363|0,0
12236013300671|0,0
12237014117729|0,0
12238014696435|0,0
12239014946635|0,0
12240015536627|0,0
12241016789078|0,0
12242017573976|0,0
12243018085659|0,0
12244018972501|0,0
12245020437824|0,0
12246021191089|0,0
12247021530844|0,0
12248021930773|0,0
12249022539935|0,0
12250022802499|0,0
12251023088123|0,0
12252023741195|0,0
12253024015951|0,0
12254024298218|0,0
12255024798269|0,0
12256025215315|0,0
12257025539677|0,0
12258025799825|0,0
12259026134244|0,0
12260027174951|0,0
12261027480939|0,0
12262027906349|0,0
12263029016835|0,0
12264029581825|0,0
12265030374369|0,0
12266030734482|0,0
12267031228084|0,0
12268031666445|0,0
12269032281973|0,0
12270032569429|0,0
12271033602849|0,0
12272034659733|0,0
12273035346235|0,0
12274035982445|0,0
12275038059006|0,0
12276039083736|0,0
12277039567254|0,0
12278039831493|0,0
12279040693527|0,0
12280041901417|0,0
12281042596758|0,0
12282042850174|0,0
12283043227323|0,0
12284043921170|0,0
12285044534557|0,0
12286045123589|0,0
12287046335270|0,0
12288047114951|0,0
12289047850225|0,0
12290048474756|0,0
12291049122968|0,0
12292049976319|0,0
12293050314122|0,0
12294050942985|0,0
12295051462762|0,0
12296052002997|0,0
12297052491238|0,0
12298052818927|0,0
12299053824229|0,0
12300054117003|0,0
12301054433581|0,0
12302055070976|0,0
12303055514568|0,0
12304056251641|0,0
12305056653962|0,0
12306056867019|0,0
12307057219192|0,0
12308057615891|0,0
12309057960519|0,0
12310058197926|0,0
12311058485458|0,0
12312059051161|0,0
12313059622226|0,0
12314059871888|0,0
12315060424435|0,0
12316061049153|0,0
12317061711154|0,0
12318062319585|0,0
12319062591682|0,0
12320063248895|0,0
12321063576235|0,0
12322063837894|0,0
12323064144750|0,0
12324064659255|0,0
12325065157068|0,0
12326065494455|0,0
12327065972151|0,0
12328066295371|0,0
12329066765543|0,0
12330067052752|0,0
12331067541843|0,0
12332068100812|0,0
12333068395005|0,0
12334068852646|0,0
12335069221467|0,0
12336070074470|0,0
12337070424056|0,0
12338071224520|0,0
12339071799902|0,0
12340072156583|0,0
12341073524414|0,0
12342073921166|0,0
12343074559090|0,0
12344075052587|0,0
12345075313245|0,0
12346075581105|0,0
12347075807431|0,0
12348076064110|0,0
12349076354139|0,0
12350076836040|0,0
12351077077229|0,0
12352077449402|0,0
12353077988178|0,0
12354078354937|0,0
12355078640300|0,0
12356078925668|0,0
12357079374596|0,0
12358079755600|0,0
12359080455525|0,0
12360081030947|0,0
12361082399987|0,0
12362083451387|0,0
12363083974236|0,0
12364084248180|0,0
12365084770833|0,0
12366085243087|0,0
12367085836179|0,0
12368086281963|0,0
12369086960650|0,0
12370087617647|0,0
12371088147485|0,0
12372090141181|0,0
12373091077868|0,0
12374091867824|0,0
12375092416234|0,0
12376092739831|0,0
12377093258503|0,0
12378094209562|0,0
12379095883734|0,0
12380096201399|0,0
12381096517363|0,0
12382096729940|0,0
12383097260762|0,0
12384097590718|0,0
12385098175488|0,0
12386098465800|0,0
12387099001939|0,0
12388099297215|0,0
12389102120826|0,0
12390102425823|0,0
12391102836793|0,0
12392103394570|0,0
12393104029457|0,0
12394104555519|0,0
12395104810645|0,0
12396105248559|0,0
12397105878588|0,0
12398106170671|0,0
12399106616367|0,0
12400107048369|0,0
12401107615545|0,0
12402108300293|0,0
12403108660609|0,0
12404109164459|0,0
12405109507122|0,0
12406110285780|0,0
12407110541325|0,0
12408110820855|0,0
12409111040275|0,0
12410111419258|0,0
12411112503840|0,0
12412113024920|0,0
12413113443069|0,0
12414114026277|0,0
12415114401340|0,0
12416115018068|0,0
12417115502089|0,0
12418115957362|0,0
12419116476582|0,0
12420117096484|0,0
12421118153131|0,0
12422118760665|0,0
12423118949674|0,0
12424119202411|0,0
12425119507916|0,0
12426119915084|0,0
12427120388255|0,0
12428120847898|0,0
12429121782860|0,0
12430122133346|0,0
12431122345679|0,0
12432122641425|0,0
12433122930741|0,0
12434123389286|0,0
12435123700516|0,0
12436124158062|0,0
12437125199553|644,3
12438125468152|2568,3
12439125742126|2395,3
12440126079642|3605,8
12441127236323|2616,0
12442127505994|2808,2
12443128009126|2609,7
12444128259441|3765,1
12445128532310|4222,8
12446128762447|1069,8
12447129004601|3435,2
12448129237908|4990,8
12449129560314|4234,6
12450129792839|4267,0
12451130070114|3021,2
12452130473881|1241,5
12453130748450|2009,4
12454130968834|2795,4
12455131185205|1952,6
