12124778122440|0,0
12125797204828|0,0
12126799137320|0,0
12127800237202|0,0
12128801518183|0,0
12129802648683|0,0
12130803399387|0,0
12131804550172|0,0
12132807971162|533,2
12133808397360|1843,2
12134808775692|3099,8
12135809091950|2016,4
12136809502518|2568,9
12137809894948|485,8
12138810275068|5169,0
12139810934299|1861,8
12140811251947|2146,3
12141811744970|1546,2
12142812180111|2042,1
12143831964765|3942,0
12144832378949|4233,2
12145832886047|3429,3
12146833283553|3281,7
12147833638578|3650,7
12148833999996|1014,6
12149834971156|4808,3
12150835328484|2274,2
12151835741039|3631,5
12152836187751|1005,6
12153836914563|5826,8
12154837225430|3929,8
12155837595795|1412,5
12156838001360|6227,5
12157838396286|3918,5
12158838840698|3788,3
12159839209797|2696,0
12160839555718|1980,3
12161839905763|1814,4
12162840293346|1673,4
12163840715604|2500,9
12164841446521|2140,4
12165841754410|4065,7
12166842067562|2938,1
12167842337457|449,9
12168842724988|91,0
12169848101114|156,2
12170848486392|170,9
12171848816194|193,9
12172849183310|168,9
12173849598428|222,9
12174851484662|238,6
12175851925229|223,9
12176852259614|196,9
12177852611673|269,9
12178853022929|235,9
12179853464086|233,9
12180853758127|207,9
12181854259291|197,9
12182854570374|257,9
12183854873042|213,9
12184855181007|252,9
12185855465588|209,9
12186855754121|240,9
12187856243098|261,9
12188856518818|231,9
12189856805824|258,9
12190857334070|234,9
12191857651277|217,9
12192857929934|219,9
12193858309971|235,9
12194858606493|224,9
12195858952912|234,9
12196859253445|246,9
12197859561211|242,9
12198859852329|232,9
12199860157768|256,9
12200860480099|252,9
12201860734205|195,0
12202861106817|260,9
12203861384398|231,9
12204861671180|226,9
12205861955265|268,9
12206862346776|72,0
12207862971745|0,0
12208863537485|0,0
12209864162204|0,0
12210866686261|0,0
12211867450451|0,0
12212867773156|0,0
12213868094867|0,0
12214868447688|0,0
12215869287616|0,0
12216869673872|0,0
12217870233219|0,0
12218871059505|0,0
12219873123385|0,0
12220873386798|0,0
12221873663763|0,0
12222874080848|0,0
12223874928273|0,0
12224875238653|0,0
12225875642578|0,0
12226876311696|0,0
12227876947122|0,0
12228877221289|0,0
12229877632354|0,0
12230878268031|0,0
12231879021533|0,0
12232879426856|0,0
12233879689153|0,0
12234880219463|0,0
12235881110225|0,0
12236881522093|0,0
12237882312431|0,0
12238883058307|0,0
12239883709840|0,0
12240884107039|0,0
12241884658910|0,0
12242885597805|0,0
12243885853563|0,0
12244886231576|0,0
12245886968093|0,0
12246887753980|0,0
12247890396988|0,0
12248890707451|0,0
12249891139253|0,0
12250891608826|0,0
12251891878896|0,0
12252892829645|0,0
12253893250478|0,0
12254893493442|0,0
12255893778234|0,0
12256894366830|0,0
12257895002707|0,0
12258895688781|0,0
12259895996598|0,0
12260896756271|0,0
12261897456778|0,0
12262897664344|0,0
12263897948729|0,0
12264898628811|0,0
12265899127345|0,0
12266899553892|0,0
12267899892862|0,0
12268900398095|0,0
12269901029165|0,0
12270901676668|0,0
12271902128105|0,0
12272903008774|0,0
12273903691109|0,0
12274904374787|0,0
12275904680219|0,0
12276905633641|0,0
12277906756332|0,0
12278907585621|0,0
12279907863597|0,0
12280908266457|0,0
12281909353685|0,0
12282909973126|0,0
12283910262869|0,0
12284910959878|0,0
12285911537695|0,0
12286911818963|0,0
12287912358386|0,0
12288912645232|0,0
12289913264923|0,0
12290913821327|0,0
12291914434231|0,0
12292914987138|0,0
12293915653129|0,0
12294915957888|0,0
12295916334462|0,0
12296917008193|0,0
12297917615607|0,0
12298918214346|0,0
12299918480990|0,0
12300919198241|0,0
12301919596760|0,0
12302920068203|0,0
12303920570961|0,0
